opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v
3.245456976336991,0.41590529255231945,0.8595772183967731,0.6909943168781384,1.538437037409178,0.1236611955168424,4.105034194733764,1.2754825109490926,2.554462659458853,-0.27508902432581894,0.24925853730639194,5.930752979099355
3.2915584183159945,0.43521156531857674,0.8793130848428052,0.6717828429894621,1.5420140882313258,0.11384066173261675,4.1708715031588,1.314524650161382,2.6197755753265324,-0.23657127767088537,0.25328807593586,5.902797531107877
3.337411719766144,0.45509989208893037,0.898623179305493,0.6552204256147723,1.5470044830377117,0.10584856919910485,4.236034899071637,1.3537230713944233,2.6821912941513717,-0.20012053352584197,0.2573581425657383,5.87521492490849
3.3830054279385804,0.4755763872434831,0.9199972821444578,0.6363399841307668,1.5496740649624448,0.09595954461489609,4.303002710083038,1.3955736693879408,2.7466654438078137,-0.16076359688728364,0.26147080937531275,5.84801344821521
3.4283276064325237,0.4966469515866666,0.9400964052358816,0.6182716601172344,1.553251430656938,0.0874111032340098,4.368424011668405,1.4367433568225483,2.8100559463152894,-0.12162470853056784,0.2656280332822623,5.821202426930541
3.4733660755291593,0.5183173744891638,0.9629588830464286,0.6031694961633678,1.5567883443230492,0.07926399380305149,4.436324958575588,1.4812762575355924,2.8701965793657918,-0.08485212167420397,0.26983212390372135,5.7947923736591935
3.5181081524069002,0.5405932072725347,0.9883979856905473,0.5912532991017871,1.5604817329090699,0.07172426034188734,4.506506138097447,1.528991192963082,2.9268548533051133,-0.05066009182925246,0.2740851550478036,5.768794967170746
3.562540899736284,0.5634798763818605,1.016224523267711,0.5827102192986388,1.5645132978836056,0.0649827862063942,4.578765423003995,1.5797043996495714,2.979830680437645,-0.019230342916778276,0.2783897018380592,5.743223253228229
3.606650856813266,0.5869825431350428,1.0462514474603744,0.5709064871725925,1.5656529482627422,0.055818791423630554,4.65290230427364,1.6332339905954172,3.0357443696406734,0.01607605596245032,0.2827479629376051,5.718091594156381
3.6504242967235743,0.6111062290103664,1.0782976653075083,0.545469848514255,1.5587982399651603,0.03913920610855648,4.7287219620310825,1.6894038943178746,3.104954448209319,0.06563638049611142,0.2871628101480911,5.6934159298497375
3.6938469480303753,0.6358556603463953,1.1121904586694233,0.5229250900241614,1.5522907896925568,0.02329514585056669,4.806037406699799,1.7480461190158185,3.170921858006214,0.11293057032223386,0.29163657683601785,5.669213693928031
3.736904260867526,0.661235406975162,1.1477673693306034,0.5036550852347832,1.5463959883858527,0.008561561439670906,4.884671630198129,1.8090027763057654,3.233249175632743,0.15758032174037884,0.29617246770015393,5.645504143929885
3.7795811187719064,0.6872497102642654,1.1809472559161582,0.4880413006949672,1.5433375817753578,-0.002828122478462758,4.960528374688065,1.8681969661804236,3.2915398180769393,0.1992084095692982,0.30077296143543764,5.622308239797364
3.8218621141155698,0.71390263649639,1.2074793954231484,0.47643556140990306,1.545409140051162,-0.008570598758427694,5.029341509538718,1.9213820319195385,3.345426552705667,0.2374670750864869,0.30544163921609435,5.599649054436554
3.8637312496301566,0.7411978864198362,1.2352943173997386,0.4691265226602661,1.548781727445342,-0.012484954159818207,5.099025567029895,1.976492203819575,3.3946047269698907,0.2720713637595701,0.31018113500501227,5.5775516085487045
3.905172223638352,0.769138964969393,1.2625844703518778,0.4663061368540609,1.5544469450702678,-0.013569684264211901,5.1677566939902295,2.031723435321271,3.4388660867842913,0.30283282811533213,0.3149954532184969,5.556043374170115
3.9461681207852384,0.7977289702229514,1.291867106234679,0.46495155549416795,1.5596262850223637,-0.014593290258779756,5.2380352270199175,2.0895960764576302,3.4812165652910703,0.33277741472878347,0.3198873978361631,5.535154060996155
3.986701707570932,0.8269707812929824,1.320524830226349,0.4612167213255194,1.5636967993350512,-0.016168663803923677,5.307226537797281,2.1474956115193313,3.525484986245413,0.365754059967463,0.3248614524135803,5.51491622718553
4.026755111777275,0.8568668242827852,1.3505086711795657,0.4530817824445792,1.5646641115211444,-0.020280032226100753,5.377263782956841,2.207375495462351,3.5736733293326957,0.40378504183820596,0.3299206060654226,5.495365010588051
4.06631012883752,0.8874192804451393,1.3813654520177758,0.44846299967160924,1.5667038382456768,-0.022741585950513676,5.447675580855296,2.2687847324629153,3.6178471291659107,0.43895628077353005,0.3350698947199154,5.47653886643276
4.105347889429791,0.9186298263833692,1.4120758166319423,0.44720832733649224,1.5702402000671705,-0.023118831456040434,5.5174237060617335,2.3307056430153112,3.658139562093299,0.47142149904687697,0.34031250050214534,5.458479230859716
4.143849177258846,0.9504998648653206,1.4445076509554204,0.44147539315666096,1.5704084597300432,-0.02626619646671946,5.588356828214266,2.395007515820741,3.702373784102185,0.5090244717086596,0.3456540737233514,5.441231404549191
4.181794084313539,0.9830302360746422,1.4766325586308076,0.43501827776935836,1.5700899017260448,-0.02929202239340345,5.658426642944347,2.4596627947054497,3.7467758065441807,0.5480119583052838,0.35109802335472995,5.42484414728778
4.219162340621945,1.0162214738649376,1.5097489753260627,0.428164903565134,1.5687891344305078,-0.03268129894799554,5.728911315948007,2.525970449191,3.7909974370568107,0.5880565702998035,0.35665072278233095,5.4093707334123105
4.255932956672458,1.0500734844291142,1.544241812901223,0.42619903368888856,1.5689450887300618,-0.03398464739161011,5.800174769573681,2.594315297330337,3.8297339229835696,0.6238744507402256,0.36231580854243123,5.394868455088029
4.292084565722504,1.08458583114381,1.5780697811518598,0.4176379082889895,1.5658263464298172,-0.037923020859530254,5.870154346874364,2.6626556122956697,3.874446657433515,0.6669479228548204,0.36810048457608835,5.381399885101704
