opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v
0.021889825061795713,-0.5348869126871378,0.6302361991154317,1.1162718928746278,0.25396275941049595,-0.024425609463970877,0.6521260241772274,0.09534928642829388,-1.094382067812832,-1.6511588055617656,0.3515141529602855,4.7755165157251644
0.06927252994925305,-0.5506232861701018,0.6060742106099268,1.1411128286304215,0.3021555739848739,-0.007792334074803564,0.6753467405591799,0.05545092443982502,-1.0718402986811684,-1.6917361148005234,0.3430144592092658,4.816198109358874
0.1169185359462304,-0.5655461221621882,0.5859758801643982,1.1657145618764513,0.34832860882914174,0.007096279774932435,0.7028944161106285,0.02042975800220992,-1.048796025930221,-1.7312606840386395,0.33461430825160493,4.857147668429101
0.1648064551734695,-0.5796706588913803,0.57035762571788,1.1800029876619822,0.3872259085587859,0.014987351526360992,0.7351640808913494,-0.009313033173500296,-1.0151965324885126,-1.7596736465533624,0.3263174643412028,4.898380295210391
0.21291898348083563,-0.5930133571224852,0.5588864929684305,1.1932448478790576,0.42363866919573134,0.020672498894070968,0.7718054764492661,-0.03412686415405464,-0.980325864398222,-1.7862582050015428,0.318106599418824,4.939912042548821
0.26123652089853433,-0.6055900163243176,0.5444147226554353,1.2058454389780247,0.4613336186105618,0.02792034999913584,0.8056512435539697,-0.0611752936688823,-0.9446089180794903,-1.8114354553023424,0.309985692561091,4.981759409428209
0.3097438442890794,-0.6174175939364099,0.5348368749880766,1.217701505650086,0.49630423747554436,0.032723518362799686,0.8445807192771561,-0.0825807189483333,-0.9079576613610065,-1.8351190995864959,0.3019389867536537,5.023939777634159
0.3584230483717272,-0.6285123654452864,0.5214877601280856,1.2287163660009555,0.5328258271222985,0.0393581202137917,0.8799108084998128,-0.10702460531720082,-0.8702933176292282,-1.857228731446242,0.2939702741442457,5.0664709352377315
0.40726083719974093,-0.6388916760441772,0.5134006157144876,1.2392169717415236,0.5665385966133885,0.0434623399914294,0.9206614529142285,-0.1254910603296896,-0.8319561345417826,-1.8781086477857007,0.2860653034494277,5.109371498886792
0.4562409244735158,-0.6485722053197785,0.5014335084577797,1.248741994566666,0.601774705291201,0.049368140394553894,0.9576744329312954,-0.14713869686199887,-0.7925010700931503,-1.8973141998864445,0.27822762950373214,5.152660481888645
0.5053517901005031,-0.6575715939570702,0.49463927051984746,1.2579273944162253,0.6343199569984405,0.05285826496965379,0.9999910606203506,-0.16293232343722275,-0.7525756043157221,-1.9154989883732956,0.2704444737751178,5.196357684006638
0.5545786967803105,-0.6659068619009761,0.4841088000014716,1.2660541909538305,0.6682620438663347,0.058019264525691394,1.038687496781782,-0.18179806189950454,-0.7114754941735201,-1.9319610528548066,0.26271912195371017,5.240483297340611
0.603911752846536,-0.6735958680624222,0.478566055439668,1.2739724196734339,0.6996590585401509,0.060905248085671826,1.082477808286204,-0.1950298126227542,-0.6700606668268979,-1.947568287735856,0.25504014529621594,5.285058276607265
0.6533377065530976,-0.6806559162374973,0.46937042468399537,1.2807889199757265,0.7323781009224144,0.06538128952711691,1.122708131237093,-0.21128549155350196,-0.6274512134226289,-1.9614448362132237,0.24741052211286,5.330103981093728
0.7028481514710876,-0.6871050197937005,0.4650325647625721,1.2874941384554974,0.7626548625820064,0.0676782769496124,1.1678807162336597,-0.22207245503112844,-0.5846459869844098,-1.974599158249198,0.23982010031954595,5.3756425173782985
0.7524312619626365,-0.6929607158864606,0.4469765291685061,1.293085108991018,0.7992699208925742,0.07657393196802567,1.1994077911311427,-0.24598418671795447,-0.5406538470283815,-1.9860458248774786,0.23227153710684859,5.421696417032912
0.8020799785266458,-0.698241120615903,0.42384417928966267,1.298636312911654,0.8384360560743187,0.08827550650304417,1.2259241578163085,-0.2743969413262404,-0.49655633438500824,-1.996877433527557,0.224755867929646,5.468288951785695
0.851783844712819,-0.7029639592305098,0.4061016332985099,1.303083804544957,0.874383007979633,0.09700910600796869,1.2578854780113289,-0.2968623259319999,-0.4512999598321381,-2.006047763775467,0.2172754210256721,5.515443847308528
0.901537015053796,-0.7071474095183852,0.39446006472914114,1.3075438046696344,0.9073103774971447,0.10296816521105404,1.2959970797829372,-0.31268734478924404,-0.40600678961583836,-2.0146912141880193,0.20982233921082788,5.563185571202371
0.9513303462795494,-0.7108093442451404,0.3894502710043724,1.3109275429226712,0.9364038090989242,0.1053339638365792,1.3407806172839218,-0.321359073240768,-0.35959719664312184,-2.021736887167812,0.2023986260160208,5.611489633633887
1.001159080012701,-0.7139679712032299,0.3876875874139097,1.3143621513562809,0.9639168219775363,0.10635329636957067,1.3888466674266107,-0.32628038378932017,-0.31320307134357983,-2.0283301225595105,0.1949974494455728,5.660249241503467
1.0510153296622264,-0.7166412744528776,0.3836166763054357,1.3167598789770065,0.9920792661668987,0.10825096410934659,1.434632005967662,-0.3330245981474419,-0.2657445493147801,-2.0334011534298844,0.18762049709919076,5.709357332716039
1.1008953034356108,-0.7188474682150126,0.38283864606961915,1.3192372532922751,1.0186469553291333,0.10877556950382172,1.48373394950523,-0.3360088221453934,-0.21834194985666433,-2.0380847215072877,0.18026188522603317,5.758706582660417
1.150792313135452,-0.720604615797039,0.3796538017158087,1.3207250334792247,1.0459317724494341,0.11023330798318845,1.5304461148512607,-0.34095081408123035,-0.1699327203437726,-2.0413296492762636,0.17292300582447181,5.808189125119264
1.200703419926271,-0.721930921164219,0.3797716332245175,1.32231514314569,1.0716234649237217,0.1103062943784768,1.5804750531507885,-0.34215928793970146,-0.12161172321941915,-2.044246064309909,0.16559884106342715,5.857696552702062
