opt_x,opt_y,outer_width,inner_width,center_x,center_y,outer_x,outer_y,inner_x,inner_y,curvature,ref_v
-1.203697911248805,0.19503985031571736,1.86900665227814,0.48920905511613094,-1.291747754205407,-0.5923788734231458,0.6653087410293348,2.0640465025938575,-1.692906966364936,-0.2941692048004136,0.19318338176855882,7.6299977989344905
-1.1577086833586465,0.17551279539677625,1.9038462280898287,0.5098579413357044,-1.2758484850563854,-0.6092377456786741,0.7461375447311822,2.079359023486605,-1.6675666246943508,-0.33434514593892817,0.19225891882183727,7.633457215146314
-1.1115336825274051,0.15642827474868057,1.9396804515869395,0.5276197763630177,-1.2617971788756634,-0.6278162002376206,0.8281467690595343,2.09610872633562,-1.6391534588904229,-0.3711915016143371,0.19135240638470088,7.63719941269501
-1.0651786401228345,0.1377862088588143,1.9749486663915485,0.5480430470918629,-1.24604212971126,-0.6445597052204357,0.9097700262687141,2.112734875250363,-1.6132216872146974,-0.4102568382330486,0.190463582237537,7.64121222508247
-1.0186479962074508,0.11958599170782776,2.011037885689425,0.5643951925652617,-1.232645344665807,-0.6635283507081677,0.992389889481974,2.1306238773972526,-1.5830431887727126,-0.444809200857434,0.18959219645445446,7.645483866932522
-0.9719473227518222,0.10182746725055668,1.9968221782944051,0.5841466407189135,-1.1923114301636568,-0.6554240351624674,1.024874855542583,2.098649645544962,-1.5560939634707358,-0.48231917346835684,0.18873799289481252,7.6500029182447005
-0.9250809841137762,0.0845100136445209,1.9722754338440662,0.599488110276734,-1.1489341538405542,-0.6441386549614057,1.04719444973029,2.056785447488587,-1.5245690943905101,-0.5149780966322131,0.1879007600635696,7.654758316181709
-0.8780543996821445,0.06763340550371275,1.9477431102197258,0.6177920911544071,-1.1040027093737317,-0.6311588067808029,1.0696887105375814,2.0153765157234385,-1.4958464908365516,-0.5501586856506944,0.18708024606910176,7.6597393277452115
-0.8308718616455537,0.05119700690724324,1.9138698278657416,0.6328683219983086,-1.0559366837564934,-0.6149022494800949,1.0829979662201878,1.9650668347729847,-1.4637401836438624,-0.5816713150910653,0.18627625736773348,7.66493555561828
-0.7835386424131296,0.03520052943235916,1.8794875290674358,0.6498262899033291,-1.0065999407886181,-0.5972303548658737,1.0959488866543061,1.914688058499795,-1.4333649323164588,-0.61462576047097,0.1854885236697209,7.670336906296845
-0.7360589656403512,0.019643324702203417,1.8461638246768197,0.6645168897164676,-0.9588529503003517,-0.5810018051290744,1.1101048590364684,1.8658071493790231,-1.4005758553568188,-0.6448735650142642,0.18471689637843444,7.675933610654883
-0.6884379623843351,0.004525047144106168,1.8100492534891712,0.6802122208431846,-0.9091374975151609,-0.5626559927509402,1.1216112911048362,1.8145743006332773,-1.3686501832275195,-0.6756871736990784,0.18396109888953027,7.681716168296299
-0.6406797913765298,-0.010154962546361463,1.7716311111938876,0.6944225415493472,-0.8589441805105351,-0.5436817660954509,1.130951319817358,1.761476148647526,-1.335102332925877,-0.7045775040957087,0.18322101226552084,7.687675388731105
-0.5927894476384157,-0.02439710163441272,1.734105379426865,0.7089244675715005,-0.8089851797468901,-0.5247890067448886,1.1413159317884494,1.7097082777924524,-1.3017139152099162,-0.7333215692059132,0.18249634935797018,7.693802322411921
-0.5447710285854093,-0.03820203893518679,1.6975329070623515,0.7225793283119184,-0.7598623036679212,-0.5065778088428099,1.1527618784769422,1.6593308681271648,-1.2673503568973277,-0.7607813672471052,0.181787024306615,7.700088318183342
-0.4966293983249689,-0.051570218341735044,1.6619788214187265,0.7359458654851956,-0.7113311771292499,-0.488801587137633,1.1653494230937578,1.6104086030769915,-1.2325752638101646,-0.7875160838269306,0.1810927408275957,7.706524937947308
-0.44836859654689265,-0.0645023168743606,1.6275113349532289,0.7519765000311858,-0.6619517157344679,-0.47001857589820184,1.1791427384063362,1.5630090180788683,-1.2003450965780784,-0.8164788169055464,0.1804134433715356,7.713104031188357
-0.39999336135730884,-0.0769988203451278,1.5942028301131324,0.7705051399361448,-0.6118455257671482,-0.4503482552610577,1.1942094687558236,1.5172040097680046,-1.1704985012934537,-0.8475039602812726,0.17974882709539275,7.719817634784816
-0.3515076782889899,-0.08906041278640499,1.5621287059256732,0.7913565070971424,-0.5611399385587603,-0.42991630580746787,1.2106210276366833,1.4730682931392682,-1.1428641853861323,-0.8804169198835474,0.17909886506218406,7.726658063320558
-0.3029161641719166,-0.10068761754618369,1.5313681252325528,0.8143518739773897,-0.5099662077135398,-0.4088519344006734,1.2284519610606361,1.4306805076863691,-1.1172680381493063,-0.9150394915235734,0.17846324395232152,7.733617794828265
-0.2542227539228265,-0.11188112459091185,1.5020028301421626,0.834261655518988,-0.46098196427300053,-0.3898111496070432,1.247780076219336,1.3901217055512507,-1.0884844094418145,-0.9461427801098998,0.1778419643058647,7.740689576207803
